gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_score,sum_click
0,1,0.35,1,0,60,1,0,68.0,450.0
0,1,0.25,1,1,90,1,0,45.0,331.0
1,1,0.35,1,0,180,1,1,69.71,16.0
0,2,0.25,1,2,120,1,3,70.67,364.56
1,2,0.15,1,0,60,0,0,66.0,1063.0
0,2,0.45,2,1,180,1,3,69.71,88.0
0,2,0.85,1,2,210,1,0,70.25,898.0
0,3,0.25,2,0,60,1,3,90.0,148.0
1,2,0.85,2,3,240,1,3,69.71,364.56
0,1,0.95,2,0,60,1,1,54.0,271.0
0,1,0.47,1,1,60,1,1,69.71,364.56
0,3,0.85,2,0,90,1,3,72.0,252.0
0,3,0.65,1,0,120,1,0,76.5,912.0
0,3,0.15,1,0,120,1,3,69.71,364.56
1,3,0.25,1,1,60,1,3,71.0,26.0
1,2,0.47,2,1,60,1,1,95.0,54.0
0,3,0.35,1,1,90,1,0,45.75,742.0
0,2,0.05,2,0,60,1,0,96.67,499.0
1,3,0.95,1,0,60,1,2,94.75,681.0
0,1,0.15,1,0,120,1,3,69.71,15.0
1,3,0.25,1,0,60,1,1,66.0,78.0
1,2,0.05,1,0,60,1,0,71.7,1340.0
0,1,0.15,2,1,180,1,1,39.5,32.0
0,2,0.95,1,0,60,1,0,74.75,777.0
0,1,0.47,2,0,240,1,0,81.5,472.0
1,3,0.55,2,0,120,1,3,94.0,225.0
1,1,0.55,1,0,120,1,0,81.0,389.0
0,3,0.05,2,0,60,1,3,69.71,364.56
1,1,0.45,1,0,120,1,3,69.71,9.0
0,2,0.65,1,0,90,1,0,58.75,843.0
1,2,0.45,1,0,120,1,0,86.0,1122.0
0,3,0.95,1,0,60,1,1,56.67,405.0
0,2,0.45,1,0,120,1,3,38.57,85.0
0,3,0.95,1,0,60,1,3,71.0,294.0
1,2,0.45,1,0,150,0,0,52.25,863.0
0,1,0.75,1,1,60,1,1,46.0,65.0
0,3,0.15,2,1,60,1,3,69.71,364.56
0,3,0.47,1,1,60,1,1,47.57,395.0
0,1,0.05,1,0,120,1,1,54.33,326.0
1,2,0.15,1,0,60,1,1,69.71,63.0
0,2,0.45,1,0,90,1,2,89.75,1319.0
0,2,0.95,1,0,60,1,0,54.25,317.0
0,1,0.45,1,1,120,1,1,51.5,163.0
0,2,0.35,1,1,180,1,1,69.0,139.0
0,2,0.25,2,1,60,0,3,64.0,228.0
0,2,0.25,1,0,180,1,1,44.52,812.0
1,2,0.47,2,2,60,1,3,64.0,242.0
0,1,0.25,1,0,120,1,3,69.71,8.0
1,1,0.15,2,0,90,1,1,86.0,73.0
0,1,0.35,1,3,60,1,1,67.0,2.0
0,1,0.15,1,2,120,1,1,56.91,870.0
0,1,0.15,1,2,100,1,1,69.71,16.0
0,1,0.15,1,2,120,1,3,58.0,21.0
0,1,0.85,1,0,120,1,3,69.71,68.0
0,3,0.05,2,1,60,1,1,10.0,15.0
0,2,0.75,1,0,60,1,3,86.0,139.0
0,2,0.75,1,1,60,1,0,69.25,492.0
0,2,0.55,2,0,90,1,3,85.33,137.0
0,1,0.25,1,0,120,1,0,78.5,456.0
0,1,0.25,1,0,60,1,1,46.25,236.0
0,2,0.55,1,0,60,1,0,63.5,205.0
1,1,0.05,1,0,120,0,3,69.71,8.0
0,2,0.45,1,0,60,1,0,76.67,737.0
0,1,0.85,1,0,90,1,0,85.15,435.0
0,1,0.15,1,1,60,1,3,69.71,52.0
0,3,0.55,2,0,60,1,3,69.71,364.56
1,1,0.75,1,0,270,1,1,69.0,243.0
0,1,0.55,1,0,60,0,3,78.0,364.56
0,2,0.35,1,1,90,1,0,47.0,190.0
0,3,0.85,2,0,60,1,2,97.38,1175.0
0,2,0.47,2,1,90,1,3,83.0,50.0
0,2,0.05,1,0,60,1,2,91.25,926.0
0,2,0.25,1,0,60,1,0,67.71,525.0
0,3,0.75,1,0,150,1,1,71.5,371.0
0,1,0.95,1,0,90,1,3,74.67,143.0
1,2,0.25,1,2,120,1,1,80.0,152.0
0,2,0.05,1,0,120,1,3,69.71,364.56
0,2,0.75,2,0,120,1,0,70.25,1002.0
0,2,0.95,2,0,60,1,0,84.0,1106.0
0,1,0.65,1,0,60,1,1,69.71,54.0
0,2,0.75,1,0,120,1,1,72.0,178.0
0,2,0.25,1,0,60,1,3,76.0,218.0
0,1,0.95,1,0,90,1,2,92.5,1586.0
1,0,0.47,1,0,150,1,3,72.0,149.0
0,1,0.45,1,0,60,1,1,59.95,672.0
1,2,0.35,1,0,90,1,1,68.67,242.0
0,1,0.65,2,0,60,1,0,82.5,489.0
1,1,0.75,2,1,180,1,3,82.67,230.0
0,1,0.47,1,1,60,1,0,82.3,652.0
0,2,0.25,2,1,60,0,1,53.0,364.56
0,1,0.25,1,0,120,1,0,85.0,655.0
0,2,0.45,1,0,60,1,0,64.5,689.0
0,2,0.65,1,1,90,1,0,81.75,749.0
0,2,0.75,1,0,90,1,3,69.71,103.0
0,1,0.35,1,0,90,0,0,75.0,379.0
0,2,0.05,1,0,120,1,0,64.5,700.0
1,2,0.25,1,0,70,1,1,59.0,159.0
0,2,0.95,1,2,150,1,0,41.75,566.0
0,2,0.55,1,0,120,1,0,78.0,651.0
0,2,0.85,1,0,60,1,1,57.67,113.0
0,2,0.05,1,1,60,1,3,69.71,364.56
1,2,0.65,1,0,240,0,3,69.71,22.0
0,2,0.35,1,1,90,1,0,67.36,1367.0
0,1,0.65,1,0,60,1,3,69.71,364.56
0,1,0.05,1,0,120,0,3,69.71,36.0
0,2,0.25,1,1,120,1,0,58.0,137.0
0,2,0.15,1,1,60,1,1,59.0,251.0
0,1,0.15,1,1,120,1,1,58.0,290.0
0,2,0.55,1,1,120,1,1,61.67,71.0
0,2,0.05,1,1,90,1,1,56.0,23.0
0,2,0.05,1,0,60,1,3,79.0,64.0
1,1,0.55,1,0,60,1,1,56.67,559.0
0,1,0.55,1,1,150,0,0,62.25,1205.0
0,2,0.35,1,0,90,1,0,87.75,759.0
1,2,0.65,1,1,60,1,3,69.71,364.56
0,1,0.25,1,0,60,1,0,60.25,755.0
0,2,0.55,1,0,60,1,0,44.5,249.0
0,3,0.75,1,1,60,1,1,64.33,119.0
1,2,0.25,1,0,180,1,3,89.06,52.0
0,1,0.85,1,1,120,1,3,77.0,105.0
0,2,0.25,2,0,120,1,1,52.0,79.0
0,1,0.35,2,0,60,1,0,80.5,1909.0
0,1,0.35,1,0,60,1,0,81.5,1890.0
1,1,0.35,1,1,60,1,1,75.0,296.0
0,2,0.95,1,0,150,1,0,65.75,450.0
0,0,0.35,1,0,60,1,0,76.0,419.0
0,3,0.95,2,0,100,1,2,88.75,1308.0
0,2,0.35,1,1,120,0,3,74.25,117.0
0,2,0.65,1,0,60,1,0,75.5,842.0
0,1,0.35,1,0,210,0,3,69.71,48.0
0,1,0.65,1,1,90,0,3,65.5,63.0
0,1,0.15,1,1,60,1,3,61.67,477.0
0,1,0.35,1,0,120,1,0,69.75,522.0
0,3,0.75,1,1,60,1,3,69.71,364.56
0,1,0.55,1,0,60,1,0,88.0,1196.0
0,1,0.55,2,0,150,1,3,74.0,504.0
0,1,0.45,2,1,60,0,1,72.0,334.0
0,2,0.95,1,0,60,1,3,69.71,364.56
0,1,0.25,1,1,180,0,3,69.71,12.0
0,3,0.35,2,0,90,1,3,69.71,364.56
0,2,0.55,1,0,180,1,0,78.75,343.0
0,1,0.95,1,0,60,0,3,69.0,248.0
0,1,0.55,1,0,60,1,1,66.0,297.0
0,1,0.45,1,0,60,1,1,41.5,348.0
1,1,0.35,1,1,120,1,3,69.71,43.0
0,2,0.75,1,1,60,0,1,89.0,13.0
1,2,0.85,2,0,90,1,0,89.25,1460.0
1,1,0.55,1,0,120,1,3,52.0,739.0
0,2,0.75,1,1,120,1,1,67.0,35.0
0,0,0.55,1,1,60,1,0,44.25,495.0
0,1,0.95,2,0,60,1,0,82.5,892.0
1,3,0.45,2,0,60,1,3,69.71,34.0
0,3,0.05,2,1,60,1,1,92.0,4.0
0,2,0.05,1,1,120,1,3,66.0,173.0
1,1,0.55,1,1,150,0,3,90.0,194.0
0,2,0.95,1,0,60,1,0,48.75,575.0
0,2,0.85,1,1,120,1,0,68.5,407.0
1,1,0.45,1,0,60,1,0,79.0,971.0
0,1,0.05,2,0,60,1,0,77.0,880.0
0,1,0.05,1,1,120,1,1,69.71,6.0
0,2,0.45,1,1,60,0,0,82.25,749.0
0,1,0.65,1,1,90,1,0,71.75,415.0
0,2,0.95,1,2,60,1,0,70.5,520.0
0,1,0.55,1,2,150,1,1,78.67,202.0
0,2,0.85,1,1,90,1,3,73.0,177.0
0,2,0.85,1,0,90,0,3,78.0,88.0
0,2,0.75,2,0,120,1,2,88.0,1075.0
0,1,0.95,1,0,130,1,3,69.71,364.56
0,2,0.85,2,0,60,1,0,91.5,501.0
0,1,0.45,2,0,60,1,1,72.0,57.0
0,1,0.95,2,0,60,1,0,88.25,681.0
1,1,0.25,1,0,120,1,0,80.25,1807.0
0,2,0.55,1,0,60,1,0,71.0,945.0
0,1,0.47,1,0,60,1,3,96.0,309.0
1,2,0.65,1,0,60,1,0,79.5,376.0
0,2,0.25,1,0,120,1,3,69.71,364.56
1,3,0.35,2,0,120,1,3,74.0,517.0
0,2,0.65,1,0,180,1,3,69.71,364.56
0,3,0.35,2,1,90,0,1,68.0,228.0
0,3,0.75,1,0,60,1,1,65.75,183.0
0,2,0.15,1,0,120,1,3,71.0,557.0
0,1,0.75,2,0,60,1,0,55.25,851.0
1,1,0.15,1,1,120,1,3,69.71,119.0
0,2,0.75,1,0,120,1,3,69.71,46.0
0,1,0.45,1,1,60,1,1,82.0,315.0
1,2,0.75,1,0,120,1,0,77.25,835.0
0,2,0.05,1,1,60,1,3,51.0,91.0
0,2,0.25,1,0,60,1,0,73.75,1093.0
0,1,0.65,1,1,90,1,1,32.0,94.0
0,2,0.45,1,0,60,1,0,72.5,395.0
1,1,0.05,1,1,60,1,1,56.0,90.0
1,2,0.75,1,0,60,1,2,96.0,2040.0
0,2,0.85,1,1,90,1,1,62.5,3.0
0,3,0.85,1,0,90,1,0,92.25,653.0
0,1,0.15,1,1,60,1,3,69.71,26.0
1,2,0.25,1,1,120,1,2,87.75,1376.0
1,2,0.75,1,0,60,0,1,62.15,1076.0
0,1,0.25,1,0,60,1,1,59.33,315.0
0,2,0.15,1,0,60,1,0,83.0,521.0
0,1,0.65,1,0,120,1,3,69.71,364.56
0,1,0.35,1,1,60,1,1,49.2,185.0
1,1,0.15,2,0,60,1,1,71.0,298.0
0,1,0.05,1,0,120,1,1,69.71,59.0
0,1,0.75,2,0,60,1,0,61.75,1696.0
0,1,0.15,1,0,180,0,1,93.75,1900.0
0,1,0.65,1,1,180,1,3,72.0,12.0
1,3,0.05,1,1,60,1,3,62.0,126.0
0,3,0.75,2,0,120,1,3,69.71,364.56
0,2,0.75,1,0,60,1,0,68.5,672.0
0,2,0.45,1,1,270,1,3,69.71,364.56
0,1,0.75,1,1,60,1,1,71.0,35.0
0,2,0.75,2,2,120,1,3,47.0,517.0
0,2,0.55,1,1,120,1,3,69.71,8.0
0,2,0.45,1,1,90,1,1,69.71,27.0
0,1,0.95,1,1,90,1,0,71.75,304.0
0,1,0.25,1,0,120,1,3,69.71,42.0
1,1,0.75,1,1,120,0,1,45.5,558.0
0,1,0.25,1,1,120,0,1,41.2,62.0
0,2,0.95,1,0,60,1,0,81.25,788.0
0,2,0.55,1,0,120,0,1,69.71,15.0
0,1,0.65,2,1,60,1,1,53.0,263.0
0,2,0.55,1,0,60,1,0,86.75,881.0
0,1,0.15,2,0,60,1,0,69.53,1208.0
0,1,0.25,1,0,60,1,1,59.0,228.0
0,1,0.95,1,0,90,1,0,89.25,1129.0
1,1,0.35,1,0,60,1,0,66.25,625.0
0,2,0.55,1,0,60,1,1,45.5,407.0
0,1,0.95,1,1,120,1,3,69.71,49.0
0,1,0.05,2,1,120,1,3,80.2,995.0
0,2,0.55,1,1,150,1,0,75.33,313.0
0,4,0.47,2,1,60,1,1,72.67,349.0
0,2,0.85,2,1,60,1,3,69.71,5.0
1,2,0.55,1,0,150,1,0,71.0,1046.0
0,2,0.75,1,0,60,1,1,65.0,515.0
0,1,0.85,1,1,120,1,0,86.5,584.0
0,1,0.15,1,1,60,1,1,63.0,155.0
0,1,0.95,1,0,60,1,0,77.67,438.0
0,1,0.47,2,1,90,1,1,57.75,1699.0
1,2,0.95,1,0,60,1,3,46.0,170.0
0,1,0.25,1,2,60,1,3,36.5,218.0
0,1,0.75,1,0,120,1,3,56.6,232.0
0,1,0.25,1,1,60,1,0,66.33,733.0
0,2,0.47,1,1,90,1,1,79.0,115.0
0,1,0.25,1,1,60,1,1,69.25,885.0
1,2,0.05,2,0,120,1,3,67.0,516.0
0,1,0.05,1,1,60,1,0,73.79,2023.0
0,1,0.35,1,1,60,1,1,84.0,4.0
0,2,0.35,1,0,90,1,0,66.5,270.0
0,2,0.95,1,2,60,1,1,69.71,11.0
0,2,0.35,1,1,60,1,1,70.0,59.0
0,2,0.15,2,1,120,1,0,61.0,66.0
0,2,0.55,2,0,60,1,0,87.75,1465.0
0,2,0.05,2,1,60,1,1,69.71,1.0
0,2,0.15,1,1,60,1,1,58.25,269.0
0,1,0.05,2,1,60,1,3,69.71,56.0
1,1,0.85,1,0,210,1,3,69.71,112.0
0,1,0.05,2,0,60,1,1,71.0,430.0
0,3,0.55,2,0,60,1,0,51.25,841.0
1,2,0.85,1,0,150,0,0,69.5,1043.0
1,2,0.65,1,1,60,1,1,64.25,673.0
0,1,0.65,1,0,60,1,0,82.0,569.0
1,1,0.25,2,0,240,1,3,92.0,140.0
0,1,0.85,1,0,60,1,3,69.71,18.0
0,2,0.75,1,1,60,1,3,69.71,364.56
0,2,0.55,1,0,60,1,3,69.71,364.56
0,1,0.95,2,0,60,1,0,82.93,1031.0
1,1,0.25,2,0,240,1,3,69.71,364.56
0,3,0.75,1,0,150,1,0,82.0,572.0
0,1,0.47,1,0,60,1,0,91.25,958.0
0,1,0.25,1,0,120,0,3,53.5,281.0
0,2,0.85,1,0,120,0,3,89.0,445.0
0,1,0.35,1,0,60,1,2,92.5,1334.0
1,3,0.15,1,1,60,1,1,58.0,54.0
0,3,0.95,1,0,60,1,0,80.64,553.0
0,0,0.47,1,1,90,1,0,76.5,565.0
0,2,0.47,2,1,120,1,0,54.57,426.0
0,3,0.15,1,0,90,1,0,63.5,513.0
0,2,0.75,1,1,60,1,1,36.67,59.0
0,2,0.45,1,2,60,1,0,84.2,521.0
0,3,0.95,1,0,60,1,3,50.5,233.0
1,1,0.15,2,0,90,0,1,73.67,491.0
0,2,0.45,1,0,60,1,0,66.67,725.0
1,2,0.75,2,1,60,1,2,93.5,721.0
0,2,0.35,1,0,60,1,0,78.25,617.0
0,2,0.15,1,1,60,1,0,45.5,474.0
0,1,0.15,1,1,60,1,3,89.0,30.0
1,1,0.55,1,0,90,1,0,70.75,2192.0
0,1,0.45,1,1,120,1,3,69.71,13.0
0,2,0.85,1,0,90,1,1,69.71,8.0
1,1,0.05,2,0,120,1,0,61.33,972.0
0,2,0.45,1,1,90,1,1,66.0,220.0
0,1,0.55,1,0,60,1,3,87.0,288.0
0,2,0.65,1,0,90,1,0,59.5,1246.0
0,2,0.75,1,0,60,1,0,69.0,825.0
0,2,0.15,1,1,60,1,0,83.0,705.0
0,1,0.05,1,1,60,1,1,9.0,326.0
1,3,0.55,1,0,60,1,3,81.6,341.0
0,3,0.65,1,1,90,1,1,60.5,10.0
0,2,0.25,1,0,90,1,0,72.25,320.0
0,1,0.25,1,0,120,0,3,86.0,262.0
0,1,0.15,1,1,75,1,1,84.0,29.0
1,1,0.25,1,1,60,0,1,60.0,222.0
0,2,0.85,1,0,120,1,0,77.75,828.0
1,2,0.05,1,0,180,1,0,75.25,810.0
1,2,0.95,1,0,120,1,3,83.2,286.0
0,1,0.35,1,0,60,1,0,52.75,620.0
0,1,0.55,1,1,120,1,0,56.33,436.0
0,2,0.95,1,0,120,1,3,74.0,364.56
0,2,0.15,1,0,90,1,0,85.33,828.0
0,2,0.05,1,0,60,1,0,53.0,414.0
0,2,0.55,1,0,60,1,3,87.0,308.0
0,2,0.05,2,1,120,1,3,66.8,150.0
0,3,0.95,1,0,60,1,0,65.0,915.0
0,2,0.45,1,0,60,1,0,75.5,264.0
1,1,0.55,1,0,60,1,0,67.75,1433.0
0,1,0.45,1,1,60,1,3,70.0,229.0
0,2,0.35,1,0,120,1,2,64.01,832.0
0,2,0.25,1,0,90,1,0,83.5,759.0
0,1,0.15,1,0,120,1,1,68.0,113.0
0,1,0.65,2,0,60,1,2,93.25,1378.0
0,3,0.47,1,1,90,1,0,62.25,1352.0
0,2,0.35,1,0,90,1,3,81.75,303.0
0,1,0.95,2,1,150,0,3,47.78,241.0
0,1,0.95,1,0,120,1,1,59.67,434.0
0,2,0.25,1,1,180,1,3,22.0,118.0
0,1,0.85,1,0,60,1,0,70.75,608.0
0,2,0.35,1,0,60,1,0,83.75,691.0
1,1,0.25,1,0,90,1,3,55.0,331.0
0,3,0.15,1,0,90,1,1,46.0,141.0
0,1,0.15,1,0,60,1,0,65.31,825.0
0,2,0.55,1,0,120,1,0,82.0,1092.0
0,2,0.65,1,0,60,1,1,50.25,718.0
1,2,0.85,1,0,90,1,3,69.71,364.56
0,1,0.85,1,0,60,1,3,69.71,12.0
0,4,0.95,1,0,60,1,0,78.5,638.0
0,2,0.55,1,0,60,1,3,69.71,364.56
0,2,0.65,1,0,60,1,0,75.0,959.0
1,2,0.25,1,1,60,1,1,58.0,198.0
0,1,0.65,1,0,90,1,0,79.25,966.0
0,1,0.55,1,0,60,1,3,80.0,92.0
1,2,0.15,1,1,90,1,0,56.5,1211.0
1,1,0.15,1,0,60,0,2,87.5,678.0
0,2,0.35,2,0,60,1,0,88.75,1238.0
1,2,0.05,1,1,150,0,3,77.33,209.0
0,2,0.55,2,0,60,1,0,82.67,540.0
0,2,0.35,1,0,120,1,3,86.0,102.0
0,1,0.47,1,0,120,1,1,65.0,251.0
1,1,0.05,1,1,60,1,1,59.67,903.0
1,3,0.47,1,0,60,1,0,75.0,929.0
0,2,0.75,2,0,120,1,0,55.5,312.0
0,3,0.05,1,0,60,1,1,54.33,319.0
1,2,0.47,1,0,120,1,1,55.5,1012.0
0,1,0.55,1,0,60,1,3,69.71,364.56
1,2,0.45,1,0,120,1,0,63.5,535.0
0,2,0.85,1,0,120,1,3,69.71,364.56
0,2,0.25,1,0,120,1,0,74.75,400.0
0,1,0.65,2,0,120,1,1,78.0,102.0
0,2,0.55,1,0,120,1,0,81.5,949.0
1,2,0.35,2,0,120,0,3,69.71,364.56
1,2,0.85,1,0,60,0,2,87.0,1074.0
0,1,0.05,1,0,90,1,0,57.0,490.0
0,2,0.05,1,0,60,1,2,84.5,599.0
0,2,0.25,1,1,120,1,0,79.0,674.0
0,2,0.05,1,0,60,1,0,52.67,518.0
1,3,0.95,1,0,150,1,0,73.25,624.0
0,2,0.35,1,0,120,1,1,70.0,122.0
0,1,0.55,1,0,90,1,0,81.52,1220.0
0,2,0.75,1,0,120,1,0,75.75,774.0
0,2,0.85,2,0,120,1,2,92.0,2048.0
0,2,0.45,1,0,60,1,3,69.0,1027.0
0,3,0.55,2,0,60,1,0,73.85,1291.0
0,1,0.35,1,0,210,1,3,68.0,1.0
0,2,0.95,1,1,90,1,1,61.0,162.0
1,2,0.65,2,0,60,1,0,68.0,1220.0
1,1,0.35,1,0,90,1,3,76.0,202.0
0,1,0.25,1,0,60,1,3,69.71,364.56
0,2,0.95,1,1,180,1,3,47.71,25.0
0,2,0.15,1,0,120,1,0,52.75,663.0
0,1,0.25,1,0,60,1,0,94.0,951.0
0,2,0.47,1,0,60,1,2,92.0,907.0
0,1,0.25,1,0,90,1,0,76.25,1141.0
0,1,0.05,2,0,60,0,3,86.0,172.0
0,3,0.35,2,0,60,1,0,76.0,814.0
0,3,0.15,2,0,90,1,2,93.0,606.0
0,2,0.65,2,0,60,1,3,32.5,428.0
0,2,0.55,1,0,120,1,0,77.25,562.0
0,2,0.75,2,0,60,1,0,84.0,1077.0
0,2,0.75,1,0,60,1,3,63.0,415.0
0,2,0.35,2,0,60,1,0,93.5,789.0
0,3,0.45,2,0,60,1,0,74.25,727.0
0,1,0.45,1,0,120,1,0,58.75,302.0
0,1,0.75,1,1,120,1,0,76.57,233.0
0,1,0.35,1,0,120,1,1,78.33,270.0
0,1,0.65,1,0,60,1,1,46.5,119.0
0,2,0.15,1,0,60,1,3,89.0,368.0
0,1,0.65,1,0,150,0,3,69.71,66.0
0,1,0.75,1,0,150,1,1,39.5,274.0
0,1,0.85,1,0,90,1,3,69.71,8.0
0,2,0.75,1,0,60,1,0,73.25,1581.0
0,2,0.95,1,0,60,1,0,86.75,1110.0
1,2,0.47,1,1,60,1,0,69.5,723.0
0,2,0.95,1,0,60,1,2,86.5,1337.0
1,1,0.35,1,1,90,1,3,69.71,33.0
0,2,0.95,1,0,60,1,0,68.25,671.0
0,1,0.35,1,0,60,0,3,83.33,191.0
1,2,0.55,1,0,90,1,2,85.25,1647.0
1,1,0.85,1,0,120,1,3,69.71,364.56
0,1,0.35,1,1,90,1,0,78.25,1405.0
0,2,0.65,1,0,120,1,0,74.25,397.0
0,1,0.47,2,0,60,1,0,90.98,1294.0
0,1,0.05,1,1,60,1,1,69.71,364.56
1,3,0.25,1,0,90,1,0,74.33,894.0
0,2,0.05,1,0,120,0,3,28.0,274.0
1,2,0.35,1,0,60,1,0,83.67,757.0
0,2,0.47,1,0,60,1,0,86.0,454.0
0,1,0.35,1,1,60,1,0,51.6,337.0
1,2,0.65,1,1,120,1,3,79.6,364.56
0,2,0.25,1,0,60,1,1,48.67,112.0
0,1,0.35,1,0,150,1,3,40.4,120.0
1,1,0.25,1,0,90,1,3,78.0,241.0
0,2,0.55,2,0,60,1,0,74.5,1428.0
1,2,0.55,2,0,120,1,0,78.0,1081.0
0,2,0.85,1,0,60,1,3,69.71,2.0
0,2,0.75,1,0,60,1,1,40.0,54.0
0,2,0.45,1,0,90,1,1,52.5,170.0
1,2,0.05,1,0,120,1,0,79.75,759.0
0,2,0.35,1,0,60,0,0,93.0,511.0
0,1,0.55,1,0,60,1,1,77.0,278.0
0,2,0.75,1,0,60,1,2,90.5,1234.0
0,1,0.95,1,0,60,1,2,85.75,729.0
0,1,0.25,1,0,120,1,0,68.5,1060.0
0,1,0.15,1,0,120,0,2,94.25,899.0
0,3,0.25,2,0,60,1,0,68.75,1244.0
1,2,0.55,2,0,60,1,0,61.5,524.0
1,2,0.25,2,0,60,1,0,72.5,935.0
1,2,0.35,1,0,60,1,0,71.33,449.0
1,3,0.25,2,0,60,1,0,61.5,1053.0
0,1,0.35,1,0,60,1,1,69.71,364.56
0,2,0.45,1,0,60,1,0,69.5,479.0
0,1,0.15,1,0,60,1,3,66.5,432.0
0,2,0.15,1,0,60,1,0,76.75,578.0
1,1,0.75,2,0,60,1,0,75.0,1149.0
0,2,0.65,1,0,120,1,0,76.5,276.0
0,3,0.75,1,0,60,1,0,59.33,362.0
1,2,0.75,1,0,120,0,0,54.0,660.0
0,2,0.35,1,0,120,0,3,69.71,364.56
1,1,0.05,2,0,90,1,1,55.33,1312.0
0,1,0.85,1,0,60,1,3,94.67,595.0
0,2,0.85,1,0,300,1,1,74.0,219.0
0,3,0.85,1,0,60,1,1,57.0,154.0
1,1,0.85,1,0,90,1,3,62.33,412.0
0,1,0.45,1,0,120,1,1,69.71,24.0
0,1,0.75,2,0,120,1,3,84.0,447.0
0,2,0.15,1,0,60,1,0,60.44,457.0
0,1,0.55,1,0,120,1,3,90.0,1456.0
0,2,0.05,2,0,60,1,3,69.71,364.56
0,2,0.15,1,0,120,1,0,79.5,822.0
1,1,0.15,1,0,120,1,3,69.71,8.0
0,1,0.45,2,0,60,1,1,74.0,288.0
0,1,0.35,2,0,60,1,3,52.5,227.0
0,1,0.55,1,0,60,1,0,79.5,1459.0
1,2,0.05,1,0,120,1,2,85.25,774.0
0,1,0.85,1,0,60,1,0,74.5,706.0
0,1,0.45,2,0,180,1,0,72.0,824.0
0,1,0.45,2,0,90,1,1,48.0,91.0
0,2,0.35,1,0,90,1,0,73.25,791.0
0,1,0.75,1,0,150,1,3,81.0,202.0
0,1,0.05,1,0,120,1,3,72.0,502.0
1,2,0.15,1,0,60,1,2,93.0,757.0
0,1,0.85,1,0,120,1,3,64.0,183.0
0,2,0.95,1,0,60,1,0,82.5,1091.0
1,1,0.05,2,0,60,1,3,69.71,364.56
0,2,0.45,1,0,90,1,3,70.5,602.0
1,1,0.35,1,0,60,1,0,81.0,700.0
0,1,0.85,2,0,60,1,0,83.5,1708.0
0,2,0.05,1,0,60,1,3,69.71,364.56
0,1,0.05,1,0,60,1,0,77.5,1043.0
0,1,0.15,1,0,120,1,3,55.0,695.0
0,2,0.35,1,0,90,1,2,91.25,1094.0
0,2,0.75,1,0,60,1,0,66.83,554.0
0,2,0.75,1,0,60,1,3,60.0,198.0
0,1,0.85,1,0,60,1,0,79.5,902.0
0,2,0.25,1,0,120,1,0,63.25,1073.0
0,1,0.95,1,0,60,1,3,69.71,43.0
1,1,0.25,1,0,60,1,0,75.0,651.0
0,2,0.15,1,0,60,1,3,72.0,235.0
0,2,0.95,1,0,120,1,0,87.0,354.0
1,2,0.47,2,0,60,1,0,83.0,1980.0
1,1,0.55,1,0,60,1,0,62.5,457.0
0,1,0.05,1,0,60,1,0,75.67,684.0
0,1,0.25,1,0,120,1,1,78.0,191.0
0,2,0.15,2,0,60,1,0,80.75,892.0
0,1,0.15,1,0,90,1,1,69.71,75.0
0,1,0.15,1,0,90,1,1,70.67,675.0
0,3,0.95,2,0,60,1,2,94.27,1459.0
0,1,0.15,1,0,135,1,0,83.5,952.0
0,2,0.25,1,0,120,1,0,89.28,796.0
0,2,0.45,1,0,60,1,0,75.25,295.0
0,2,0.95,1,0,60,1,0,81.75,1340.0
0,1,0.75,1,0,60,1,1,44.0,220.0
0,2,0.45,2,0,90,1,1,61.75,770.0
0,2,0.55,1,0,60,0,0,77.75,558.0
0,1,0.45,1,0,90,1,0,75.5,287.0
0,1,0.45,1,0,120,0,0,84.0,1333.0
0,2,0.35,1,0,60,0,1,82.0,88.0
0,1,0.05,1,0,60,1,3,69.71,364.56
0,2,0.35,1,0,60,1,0,78.75,909.0
1,2,0.15,1,0,90,1,0,88.5,1184.0
0,1,0.55,2,0,120,1,1,56.5,1777.0
0,2,0.15,1,0,90,0,3,46.0,266.0
0,2,0.25,1,0,60,1,0,73.5,440.0
0,2,0.75,1,0,120,1,1,51.0,123.0
0,1,0.35,1,0,60,1,1,42.25,592.0
0,2,0.15,1,0,120,1,0,61.75,808.0
1,1,0.47,1,0,120,0,3,69.71,364.56
0,3,0.45,1,0,60,1,1,20.0,529.0
1,2,0.15,1,0,120,1,3,75.67,131.0
0,2,0.55,1,0,120,0,3,66.67,99.0
0,1,0.05,2,0,60,1,0,90.75,629.0
0,1,0.55,1,0,60,1,3,69.71,364.56
0,1,0.85,2,0,60,1,0,91.75,2683.0
0,1,0.85,1,0,120,1,1,52.75,1169.0
0,3,0.75,1,0,60,1,0,71.25,541.0
0,1,0.35,2,0,60,1,0,95.25,1001.0
1,2,0.85,2,0,60,1,0,86.5,1805.0
0,2,0.55,2,0,60,1,0,51.75,1026.0
1,2,0.75,1,0,120,1,0,68.19,1245.0
0,2,0.65,2,0,60,1,0,68.67,264.0
0,1,0.55,2,0,120,0,2,84.64,1227.0
0,2,0.25,1,0,60,1,3,51.0,65.0
1,1,0.75,1,0,120,1,1,82.0,158.0
0,1,0.85,1,0,180,0,3,69.33,491.0
0,0,0.05,1,0,60,1,3,69.71,117.0
